"Groups","ADGRE5","MYLK","CDKN2A","CDK1","MCM4","HMGB2","MCM6","RNPS1","GBP1","MYL9","LCP1","CBR3","MCM3","AIF1","B2M","IL4I1","MCM2","KPNA2","FEN1","CD163","MCM7","SLMAP","ITGA5","SMTN","FABP3","NASP","PSMB9","MYL6","RBPMS","NIBAN1","MYH11","WARS1","MZB1","FOLR2","CTSC","ACADVL","NDUFA9","SUCLA2","THBS4","IGF2BP2","CLEC11A","PRPH","MYH7","ASPN","FMOD","COL12A1","OLFML3","TUBB2B","FBLN5","MB","CPXM1","KRT18","CKM","KRT19","KRT8","MYLPF","COMP","CALB2","MYL1","MYL2","EEF1A2","MYL3","THBS3","FDXR","MDK","MACROH2A2","CRABP1"
"OA","-1.058545227","-1.168760023","-1.342713415","-1.955590622","-1.383096138","-1.478560524","-1.611512541","-2.191497401"," 0.131957855","-0.315962962","-0.740368809","-1.464742257","-1.673856009","-0.010816909"," 0.823260796","-2.084811630","-1.560706156","-0.087120111","-1.406322822","-0.754042407","-1.817405832"," 0.710522271","-0.085577038","-0.184731404"," 1.687265597","-0.875360390","-0.984126377","-0.422008307","-0.569579228","-0.659012794","-1.109292365","-0.536404939"," 0.869434152","-0.603612358","-0.985624759"," 0.846071342","-0.175892111"," 0.773586063"," 3.189962009"," 1.601082445","-0.006954424"," 0.640286222"," 8.113885958"," 2.983841102"," 2.668913562"," 2.876924915"," 3.125006920"," 1.770766371"," 0.851732452"," 8.358015316"," 2.305989848"," 0.698809107"," 8.418087696"," 0.263568767"," 0.597130306"," 8.417633551"," 2.798933249"," 4.137335664"," 9.078976174"," 8.566526743"," 4.889082264"," 8.254988703"," 3.060396118"," 0.246269652"," 0.988492267"," 0.815935927"," 0.200334872"
"OA","-1.76816015"," 0.28215416","-2.16047974","-2.36592859","-1.74234801","-1.66071775","-1.72913159","-2.08743434"," 0.03214229"," 0.71111430","-1.76880459","-1.39844473","-1.97361958","-1.56267538","-2.38093726","-2.98605378","-1.75695626","-1.48229180","-1.36072364","-1.83204498","-1.61679330","-0.52267604","-0.34823286"," 0.40081863","-1.46059661","-1.24643778","-1.98115186","-0.19243406","-0.86533112","-0.41486576","-0.02730079","-1.31647537","-3.53174124","-1.71264885","-2.11855517"," 0.07273411"," 0.80451611"," 0.27397601"," 1.97962540"," 1.29020742"," 2.87288153"," 0.18421412"," 0.63388497"," 4.36226715"," 2.05073987"," 4.13941465"," 3.65849407"," 1.99604850"," 1.45303250"," 2.92089269"," 2.36301534","-2.24663289"," 3.84742184"," 0.23643376","-0.37998454"," 2.30993889"," 5.60022122"," 5.85836305"," 2.47932781"," 2.25551443","-0.01443540"," 2.81600628"," 3.88233565"," 0.71727706"," 3.95100466"," 1.65423659","-0.53585089"
"OA","-1.6886145","-1.0811845","-3.2458006","-0.9399500","-0.5693828"," 0.1981823","-0.5365708","-1.5923029","-1.7619234","-2.1592517","-1.7610685","-1.3141546","-0.5629831","-1.9230884","-2.2593148","-2.8085589","-0.5412304","-1.5361069","-0.7880057","-1.8505160","-0.3765091","-0.5591453","-1.7873889","-1.1579680"," 0.1376375"," 0.9973761","-1.9762294","-2.0840066","-2.3091156","-2.3805573","-1.4016013","-1.5836772","-0.5751659","-1.9098088","-0.7101885"," 1.6335978"," 0.6888842"," 1.1481193"," 0.3745505","-1.1062718","-0.5790688"," 5.0673525","-0.4509530"," 0.4483173"," 1.4028700","-1.4789434","-0.5742031"," 1.8352603"," 0.3352707","-0.5012818","-1.1679202","-0.7878185","-0.8853466"," 0.6778526"," 1.4147395","-1.0154316"," 1.7717924"," 1.3021732","-1.7130715","-1.8373829"," 5.8551895","-1.1008545"," 0.8102771"," 1.2597943"," 0.2219967"," 3.6083748"," 7.4215210"
"OA","-1.178977754","-0.481340088","-1.553801318","-1.546762306","-1.440778531","-2.069192585","-1.510065171"," 1.031807014","-0.905910734","-0.012211446","-0.518363364","-0.165263119","-1.820401883","-0.625309780","-1.003827143"," 0.430329848","-1.408614878","-0.438330542","-1.533387051","-0.702678968","-0.197578583","-0.838834018","-1.041614171"," 0.648128965","-0.347187254","-1.893816394","-0.145024467","-0.226281861","-0.284061050","-0.843073723"," 0.067466356","-0.901819268"," 3.279911528","-0.685959725"," 0.296811456"," 0.000495212","-0.035925856","-0.356238735"," 1.777701456"," 0.594296140"," 2.679899082","-0.894247054","-0.825531951"," 2.430627484"," 3.345335061"," 4.332582767"," 4.881630507"," 0.639609929"," 2.198469183","-0.514562424"," 3.516107454","-1.828113345","-0.907954304"," 0.084506230"," 1.622123772"," 0.090328790"," 5.030145162","-0.318861110","-0.188746381"," 1.310707924","-2.044685480"," 1.426193064"," 2.738737149"," 0.810934262"," 1.055771815","-0.579780935"," 0.893719121"
"OA","-3.050544640","-0.646089114","-0.454157140"," 0.161083994","-1.900818248","-2.366972083","-2.259294962","-1.394988811"," 0.001176017","-1.496206793","-1.030635487","-2.806251097","-2.108484607","-0.730763635","-0.213660976","-1.799379399","-1.936095080","-1.672400322","-1.286132620","-0.227681740","-2.415645842","-0.712694878","-1.616655186","-1.164496906","-3.459654192","-1.749025240","-1.322330123","-0.639903693","-0.447485234","-0.914562893","-0.314814750","-1.533865835","-1.715693395","-0.963021985","-0.035087481"," 0.693051038"," 1.703707559","-0.503982567"," 0.145673614"," 1.722646529"," 1.127669052"," 4.726078576","-0.484745267"," 0.839748310"," 2.003601227"," 3.218228273"," 4.179752845"," 1.951460195"," 1.770975795"," 0.105923627"," 2.375711915"," 0.387168030"," 0.550246089","-0.201959249"," 0.616953833"," 0.034755523"," 2.066031478"," 3.142220912"," 2.059528042"," 0.340231447","-1.466555700"," 0.004879783"," 2.503657989"," 0.789830965"," 2.394732377"," 1.318706095"," 0.408035537"
"OA","-0.806094486","-0.858700159"," 3.989312028"," 2.400771231"," 2.455987041"," 0.812725488"," 2.420055449","-0.410561638","-1.698727150","-2.030749527","-0.666490302"," 1.234726622"," 2.257910265"," 0.000182319","-0.905434123","-0.978306829"," 2.224296008","-0.172277464"," 0.014042444","-0.607832747"," 2.787118876","-0.840403339","-2.086650729","-1.322067490","-0.550083456"," 0.829269973"," 0.218944108","-1.098676908"," 0.882500175"," 0.588272539","-1.310666802"," 1.285005760"," 1.559166970"," 1.011985971"," 1.259032707"," 0.280773390","-0.103674801","-0.214419169","-0.061906704"," 3.041903249","-2.044423191"," 1.619500319"," 0.917150026"," 1.565691988"," 2.618378406","-1.522865274"," 1.345101992","-0.703693765","-0.064390066","-2.140220840"," 0.877603844"," 0.075718501","-1.987417586"," 0.614382910","-2.773726661","-2.125159891","-2.905086283"," 2.448302506","-2.260368099","-3.965765258","-3.166923518","-0.759491987","-1.392568417"," 0.099531062","-1.418366945"," 1.560459034"," 1.927823186"
"OA"," 1.031965845"," 0.802145380","-5.119792705"," 1.247003138"," 2.463998268"," 2.137214524"," 2.545566013","-0.166759780","-1.670705544","-0.880190189","-0.633969688"," 2.218824721"," 2.509133212","-0.979861157","-2.250185727","-0.710331381"," 3.014213114"," 1.311880304"," 1.432933957","-1.608021904"," 2.733366104","-0.112568602","-2.179028594","-1.870278484","-1.823282825"," 1.285365998","-0.943634175","-1.283501428","-0.225706206","-2.059106061","-0.691448030","-1.142643567","-0.535206024","-1.746384744","-0.223019030","-1.107094891"," 0.386279463"," 0.803830354","-1.024627568"," 3.146957390","-1.441814550"," 0.308252285","-1.208633092","-1.068130345","-0.006308594","-1.635530278","-0.251138976","-0.592637854","-0.881660683","-1.172095407"," 0.402707236"," 1.916676082","-0.829939854"," 0.910359280"," 3.024439282","-0.562119317","-0.117892568","-0.340526102","-1.230684869","-1.604270685"," 5.659701058","-1.043788226","-1.386291430"," 0.733391579"," 1.693789409"," 2.612977745"," 1.888976640"
"OA","-1.87156831","-3.45508050","-0.09902567","-2.08700201","-0.16621471","-1.28698596"," 0.12105966"," 0.18915549","-2.30158742","-3.31725293","-1.25574166","-0.69679072"," 0.15122897","-0.56822914","-1.80436273","-0.55756063"," 0.12544177","-1.54422731","-1.41722263","-1.02858770"," 0.46614602","-1.91779259","-1.21692902","-2.76546505","-0.86320630","-0.44001404","-2.78524655","-1.73854772","-2.42422301","-1.61548057","-1.98047982","-1.49810622","-1.66525237","-1.34809968","-1.73780454"," 2.38342166"," 1.99814235"," 2.51316053","-0.37874434"," 2.51768438"," 3.76341460"," 4.43218373","-0.94876089","-0.27907218","-0.36650329"," 1.03826337"," 1.28615304"," 2.09149043"," 0.81784035","-2.64736359"," 1.42486941"," 1.25692099","-1.63712619"," 5.43001145"," 6.05205691","-1.18370106","-0.12808690"," 0.69755161","-3.01596301","-4.36606739"," 3.40165644","-1.97748942"," 1.58113627"," 3.36689271"," 1.57391226"," 4.00809325","-0.13518318"
"OA","-0.50673051"," 0.67277707","-1.25777900","-0.87959610","-1.75919876","-1.60713241","-1.27662283","-2.11561173","-1.27659224"," 0.65177363","-0.72799057","-0.31588317","-1.77124281","-0.50135093","-1.95417775","-1.18017369","-1.51089941","-2.14343873","-1.66692151","-0.11725887","-1.34878994"," 1.62225481","-0.12927178"," 0.52077083"," 3.53889548","-1.28097472","-1.33051297"," 0.14911731","-0.59419647"," 1.26330075"," 1.04442328","-1.08140414","-0.93988615","-0.49811549","-1.68938192"," 2.39459834"," 2.02254132"," 1.29745241"," 4.83957144","-1.30800725","-0.07438243","-0.96709087"," 7.62477976"," 4.35848575"," 4.84732816"," 3.56746161"," 1.63294012","-0.92373643"," 0.61186229"," 7.57564095"," 1.72250744"," 1.64870788"," 8.05263325","-0.60139735"," 2.20695518"," 7.62591812"," 4.53134419","-1.68624030"," 7.80783284"," 9.07117545"," 3.58756254"," 9.49998390"," 4.37184327"," 0.09232527"," 1.36179962"," 0.65001192"," 0.41891905"
"OA"," 2.83496874"," 4.93723607"," 1.89325041","-0.16485463","-0.20347314"," 2.35483367","-0.26444196"," 1.49758402"," 1.44563958"," 3.95091979"," 0.48018891"," 0.88431668","-0.50892892"," 0.71000960"," 0.76951514"," 1.22544783","-0.28141509"," 0.29291516"," 0.31493692"," 0.31333212","-0.14485405"," 3.72805926"," 1.52120077"," 2.80033104"," 3.19268240"," 0.27084599","-0.57104531"," 2.87815398"," 2.71339146"," 1.82381519"," 4.47851577"," 1.24620060"," 1.30138582"," 0.94387540"," 0.08659596","-0.97052688","-0.25147418","-0.73931847"," 0.06938338","-1.25075885"," 0.25127522","-0.12147650"," 0.69003873","-0.59696061"," 2.41631565","-1.11686499"," 0.61594618","-3.16689719"," 0.88945878","-2.45478494","-1.53641180","-2.16702294","-1.25516823","-1.16612086","-3.01997916","-2.09891819","-2.27776829","-0.59462975","-1.61857268"," 0.99152248","-0.73132601","-1.31534298","-0.60821296","-1.17527745"," 0.54775253","-0.89710594","-1.18402814"
"OA","-0.57388301","-3.97205427","-5.53780068","-0.83669622","-1.03321628","-1.16768579","-1.21149661","-2.21682603","-0.61777325","-3.85920530"," 0.45538971"," 1.26210944","-1.08119585"," 2.10120681","-0.65433342","-1.27724270","-1.10455049","-0.85230760","-0.67314808"," 2.21010883","-0.54331191","-1.09542129","-0.91624465","-3.65634445","-2.24439987","-0.27960008","-0.29421136","-2.64762976"," 0.01207647","-0.97643513","-1.72091451"," 0.58894494","-0.51746792"," 1.62278782"," 0.40897292"," 2.34222579"," 1.66360872"," 0.74288296"," 1.71587174","-0.19898539"," 0.54173473","-0.04917946","-1.00963319"," 1.18116077"," 0.35751686"," 0.72908673","-0.40912458","-3.51022234","-0.43881128","-4.56260986"," 0.19957238","-0.88534975","-1.20127459"," 0.33571373","-0.78469966","-1.70958632","-0.04143876","-0.66853914","-2.38206204","-4.54026366"," 1.63382416","-2.59468438"," 1.10624965"," 2.64555472"," 1.51157868"," 0.11752286","-2.89854389"
"OA"," 1.06179456","-0.36015639"," 1.40911238"," 0.84683713"," 0.73568673"," 1.23254466"," 0.60723319"," 2.29758703"," 3.42432077"," 1.45597462"," 2.27421526","-0.09566623"," 0.75004729"," 2.23127385"," 3.04740967"," 4.78511209"," 0.62641934"," 1.46158847"," 1.37425982"," 2.19250715"," 0.04132564"," 2.12295972"," 2.20400961","-0.63627100","-0.94501185"," 1.37304217"," 1.14386039"," 0.94131486"," 0.13265705","-0.43736709","-0.70163498"," 2.91365529"," 4.24305428"," 1.14780247"," 2.50309627","-1.53049527","-1.86966312","-1.27778723","-0.58679338","-0.14004782"," 0.98954241","-1.54726120","-1.22029280","-0.51418689"," 0.81402495"," 3.08355480"," 0.13069055","-3.00078670","-1.68248731","-1.67739505"," 0.69023365","-3.47192533","-2.62766984","-1.57666686","-2.88196690","-1.70402192"," 0.27043545"," 0.71957415","-1.38735724"," 0.39657335"," 2.12221530","-3.72571453","-1.88831100","-1.43124041"," 0.30597057","-2.11446372","-1.67253794"
"OA","-1.85641838","-0.96927055","-1.66515025","-1.14077366","-0.39387425","-0.44241139","-0.60260779","-1.32248906","-2.38868040","-1.82709776","-1.70755709","-1.92949931"," 0.50120780","-0.34531622","-1.10341169","-1.19277112","-0.42670363","-1.28071557","-0.71846053","-0.18132682","-0.44536186","-0.20648724","-1.42220993","-0.62272255","-0.24215943"," 0.06539172","-2.00739599","-1.13023924","-2.16280646","-0.80197603"," 0.82650452","-1.81860642","-3.59665711","-0.97244852","-1.35967391"," 1.54247915"," 1.13682251"," 1.58765625"," 2.61552562"," 1.26673518"," 0.85542842"," 1.65499323"," 3.55623814"," 2.57000133"," 2.02137877"," 1.88141066"," 0.85845345"," 2.32936066"," 0.98949717"," 4.35073673"," 0.63242319"," 1.49442598"," 4.05494969"," 4.68132406"," 4.51061216"," 2.71757173"," 2.72269056"," 1.89891213"," 4.56592442"," 4.88864158"," 3.50989688"," 4.39046986"," 2.88157445"," 3.17821689"," 0.70615931"," 2.96292788"," 4.61627801"
"OA","-2.1944686","-1.5348783","-2.6752706","-1.5012909","-1.2974819","-0.7099901","-0.8552478","-0.1066651","-2.2381650","-1.6929374","-1.9891911","-1.6959992","-0.7047809","-1.9395575","-2.0822426","-2.4928370","-1.3830793","-1.7212690","-0.8273848","-1.5009534","-1.0306514","-0.6864821","-0.6718673","-1.1407903"," 0.3826612","-0.1023275","-2.4100635","-2.0144474","-3.5193645","-1.7204778","-0.4574288","-1.5047760","-1.9470025","-1.5904554","-1.6871458"," 2.5107869"," 1.3411985"," 1.1440879"," 0.8257950"," 0.9085160","-1.0531134","-0.4902015"," 4.6372428","-0.2559825"," 1.1275095","-0.9367599"," 0.7374862"," 1.4992533"," 0.5909248"," 5.4186880"," 0.7285419"," 0.4945826"," 5.2657251"," 0.5029207"," 0.8355834"," 4.8163693"," 0.5041748"," 0.9424483"," 5.3205638"," 4.6805874"," 2.6504065"," 5.7638710"," 0.3194323"," 1.3883925","-0.8255551"," 4.0963732"," 4.2976783"
"OA","-1.350318749"," 1.082514951","-0.608015243","-0.189368797","-0.144127752","-0.667249469"," 0.289961954","-0.917350395"," 0.573693950"," 0.577261817"," 1.295447753"," 0.006294286","-0.278430511"," 0.212989471"," 0.091401670"," 2.212675278"," 0.253632227"," 0.165974053"," 0.074578717"," 0.794663218","-0.134281637"," 0.588643912","-0.105924406"," 0.399758793"," 0.314433919","-0.420553528"," 1.334422465","-0.028759520","-0.867069187","-2.066633802"," 0.724772626"," 1.968407162"," 0.724207369","-0.905130816"," 2.389812037"," 1.489954029"," 1.747334431","-0.649156545","-1.614496706","-2.172770489","-1.210886672","-0.664160004"," 0.405475527","-0.694473837","-0.798612705"," 0.801427893","-2.407542414","-1.548935361","-0.164006637"," 1.259490366","-0.293970417"," 7.850560857"," 1.522308304"," 8.870612933"," 8.434649348"," 1.642107901"," 1.359912336"," 1.137105111"," 2.761672673"," 0.477556501"," 3.902903744"," 2.065733380"," 0.419201597"," 1.690078868"," 0.323368398","-0.163424201"," 1.491682535"
"OA"," 0.10341688"," 3.58060758"," 0.29910273"," 1.98056563"," 1.46783943"," 0.04863527"," 1.41433914"," 1.62632998"," 2.82931319"," 2.52449090","-0.67006103"," 0.64500654"," 1.68030518","-2.30425900"," 0.01767244","-2.18234076"," 1.45766364"," 3.24349813"," 2.29160868","-0.06178988"," 1.64569034"," 2.92625150"," 1.25630458"," 2.49064634","-0.40085011"," 1.42620672","-0.26940770"," 1.26755773"," 2.38856936","-0.59526958"," 5.00523480","-0.16598818","-2.22215337","-2.10458467","-1.17721990","-0.64773315"," 0.46282684","-1.12775593","-1.38671723","-3.32589260","-0.25472150","-3.20821813","-2.75137871","-1.53253354","-1.45654686"," 0.60059693"," 0.71667900"," 0.43069397","-1.92220721","-3.18706969","-0.15146398","-1.09703415","-2.92671831","-1.66033516","-0.33857110","-2.42325645","-0.59112645","-0.94459131","-3.47636817","-3.39697465","-0.95621539","-2.61587580","-1.84971186"," 0.03752523"," 1.07263424","-0.25565147"," 2.08872172"
"OA","-1.1594830","-2.7013231","-2.6180802","-1.4008046","-1.6496025","-0.3853873","-1.3991963"," 0.3581124","-2.8253959","-2.5916933","-1.7531311","-2.8025898","-1.2643580","-1.5351310","-0.6418802","-1.4957452","-1.2254610","-1.6085043","-0.9708951","-1.2638205","-1.3037990","-2.2144928","-2.7753932","-2.1479572"," 0.2992726","-0.9533442","-1.8668898","-1.5113999","-1.7431999","-2.3367888","-2.9345837","-1.8852383","-3.0619782","-1.1616263","-1.5844603"," 1.2579532"," 0.5413260"," 1.2007990"," 2.9749001"," 1.2278931"," 4.8385353"," 3.0860574","-1.4674755"," 0.7288281"," 3.9840670"," 1.3397103"," 2.0622062"," 2.6489646"," 2.5366040"," 0.3608116"," 0.4249067"," 6.2834099","-1.2966536"," 7.2878031"," 7.2713930","-0.8058741"," 2.7785355"," 0.1617723","-1.4019196","-3.6163559"," 0.6803805","-3.7428356"," 3.3106461"," 2.9900407"," 1.6677677"," 4.0576411"," 3.0841100"
"OA","-0.69341071"," 1.96824638"," 2.49658065","-0.19164755","-0.55114950","-1.26758943","-0.46606085","-1.07317211","-0.58979599","-0.15726343","-0.03883889"," 1.02178535","-0.42303116"," 1.79750220","-0.43400358"," 3.15085436","-0.98431061"," 0.52094277"," 0.37117709"," 1.32276838","-0.31093101"," 1.53874876"," 0.06478256","-0.79040684"," 2.57695834"," 0.56316051"," 0.30559197","-0.87851283","-1.35802009","-0.42152139"," 1.01415905"," 0.71685134","-1.03395079"," 2.09837581"," 1.83862090"," 0.63171528","-0.65923625","-1.04073739","-1.53601636"," 1.45477594","-3.63178189"," 5.56880244","-0.01709412","-1.80130265","-0.22086832","-1.39960875"," 0.78489283"," 1.16771531"," 2.42748792","-0.36219486"," 0.33800415"," 0.60202471"," 0.38390659"," 0.60894073"," 1.85514322","-2.67332167","-0.86785850","-1.28789419"," 0.50385521"," 0.47399152"," 1.19354685"," 0.13820516"," 2.22943960","-0.02375117"," 0.78004579","-0.85372138","-0.10228969"
"OA","-0.16296175","-1.05769449","-1.46840094","-1.58037462","-1.10864377","-1.42946532","-1.27464270","-2.28404372","-1.08029622","-1.60957063"," 1.29128917","-0.27306311","-1.33911546"," 0.79353145","-0.06551234","-0.51852108","-1.78947288","-0.82754071","-1.07836114","-0.18943752","-0.27912768","-1.09698585","-1.16016671","-1.98764414","-1.28301590","-1.35575026"," 0.57801599","-0.83406641","-1.64079875","-1.51447176"," 0.18818302"," 1.46964137"," 1.38454951","-0.61036702","-0.27191846"," 1.22978585"," 1.76413014"," 1.45961167","-0.51973690","-0.87668119"," 1.99045376","-0.91731056","-0.45046169"," 1.52620973","-0.34784836"," 0.10776664","-1.33961480","-0.47778716","-0.17109037","-0.73050502","-0.88345846"," 7.53385915"," 2.96592485"," 9.13123791"," 8.15476309"," 0.91129598"," 1.41766478"," 0.08308222","-0.32094473","-1.56010931"," 2.87385120","-0.32158403"," 2.37587359"," 1.73633181","-0.05895807","-0.01832025"," 0.97867845"
"OA"," 3.168025550"," 4.598837702"," 1.555620408"," 0.116907603"," 0.639114076"," 1.091146825"," 0.254674368"," 1.487288055"," 1.112783427"," 4.902315566"," 0.319243812"," 0.976151267"," 0.441533579","-0.700787419"," 0.964571435","-0.413809066"," 0.229567861"," 0.648433290"," 1.289510422","-0.569547307"," 0.141505112"," 3.849146803"," 3.304968079"," 4.833864007"," 2.216486808"," 0.664092850"," 0.327589589"," 3.082261898"," 3.406412068"," 0.818582319"," 4.617294767","-0.344021226","-1.014574175"," 0.109433070","-0.002581973","-0.635321595","-1.096644619","-1.096368844"," 0.526219797","-1.659278613","-0.268491277"," 5.255636103"," 0.443988815"," 0.587838904"," 0.607075546","-0.059534650"," 0.470396966","-2.542753573"," 0.847406364"," 1.805652685"," 0.101925942","-3.222037983"," 1.255408463"," 7.096868058","-4.470724142"," 0.860832169"," 0.019838611"," 0.447024281"," 1.024063985"," 1.438814196"," 2.158960476"," 1.206259393","-0.661075113","-1.276753108","-0.933056444","-2.328278818","-1.152781174"
"OA","-1.705000605","-2.505053027"," 0.863427250","-2.588592577","-3.416379861","-1.534545233","-2.895937596","-2.210233263","-0.422333092","-0.589579066","-1.281334230","-0.918336271","-2.471324762","-1.593581640","-1.190422337","-2.872536562","-2.345407236","-0.839432870","-1.846853090","-1.442643467","-2.159260572","-1.697852334","-0.588472148"," 0.918102008","-2.157720663","-1.768468202","-0.726129294","-0.000456218"," 0.122764907","-1.238250816","-0.581248914","-2.028420701"," 0.399532621","-0.634097015","-0.179042973","-0.990326175","-0.528996720","-0.177342898"," 2.233780961"," 2.439902817"," 2.295286792"," 2.199252713"," 2.215377803"," 5.037501131"," 2.576241149"," 3.972916900"," 4.182503706"," 2.526217594"," 1.794204215","-0.744180973"," 3.693376769","-2.464210425","-0.877576167","-2.681115792","-0.824808261"," 0.157073680"," 4.077779050"," 4.385353765","-1.497258801"," 1.144918526"," 0.234263060"," 1.052181826"," 2.578726242","-0.566692282"," 3.631945774"," 1.383982125","-0.054039188"
